journal_nlm_id	scopus_id
101185472	4000148310
101185740	30758
101185815	73153
101186077	14940
101186374	12394
101186431	26825
101186484	14257
101186624	12647
101187344	29556
101187590	20276
101187603	5700164300
101188415	19002
101188418	34645
101188638	12252
101188739	19500157006
101188789	16046
101188791	130074
101189034	25336
101189112	20252
101189161	7000153258
101189384	13378
101189416	80112
101189450	5000156915
101189456	18025
101189457	6000195388
101189458	29278
101189487	145646
101189491	4000152137
101189508	72242
101189510	28497
101189513	4000148820
101189541	18052
101189566	16709
101189643	6200180159
101189728	4000152105
101189774	4000152106
101189931	144663
101190261	20313
101190312	11600154629
101190324	8300153136
101190325	75223
101190326	130052
101190390	25143
101190390	61114
101190720	13096
101190723	28111
101190741	16440
101190915	7200153125
101190948	35770
101190976	144664
101191279	144879
101191388	145184
101192000	23186
101192457	19952
101193302	28215
101193313	15608
101193365	4000148206
101193650	89651
101193653	130067
101194111	4700152822
101194519	21100773738
101194724	5100155035
101194770	3900148510
101194770	39693
101194794	4000149602
101194919	21584
101195273	4500151504
101195509	101597
101196148	19107
101196303	12100157015
101196463	14439
101196487	4000148301
101196674	70520
101196722	20671
101196755	17971
101196966	54630
101197107	26073
101197195	90963
101197408	18436
101197449	130069
101197451	144771
101197452	5100155099
101197454	130163
101197457	130114
101197608	89440
101197676	4700152749
101197791	130126
101197794	5200152802
101197857	5000158117
101197881	145163
101198162	16535
101198195	19249
101198241	3200147837
101198252	4900152706
101199464	4700152832
101199488	130153
101199657	145146
101199688	26830
101199824	29666
101199896	5000158601
101200317	23246
101200320	15573
101200389	15854
101200445	4000150001
101200947	91727
101201025	500147005
101201068	145731
101201084	19200156914
101201192	21124
101201501	4000152107
101201591	19700166506
101201889	16592
101201919	130170
101201960	11000153762
101202124	55581
101202210	145164
101203155	16738
101203421	18743
101203596	130014
101204366	130124
101204393	20979
101204394	25806
101204399	18078
101204402	19113
101204403	26022
101204404	25621
101204965	13883
101205018	4000148311
101205258	67153
101205285	79572
101205669	20500195141
101206517	17110
101206627	130134
101206716	51013
101207177	130011
101207301	14429
101207321	4700152615
101207332	4000149005
101207333	4000150701
101207335	24318
101207337	4700152300
101208144	23403
101208185	24006
101208192	145061
101208407	17700156313
101208422	20047
101208431	4700152614
101208439	130017
101208441	130034
101208443	130038
101208444	130019
101208451	130076
101208455	130025
101208457	4700152613
101208459	17700156702
101208624	12100154839
101208863	145496
101209214	19344
101209410	36323
101209491	5400152654
101209557	17248
101209557	21100399416
101209557	21100399421
101210279	23366
101210419	17339
101210563	26027
101210565	18896
101210710	17342
101210713	26049
101210715	17343
101210732	21100239264
101210745	18894
101210890	17295
101210898	17296
101210909	25038
101210915	16211
101210978	15464
101211028	27237
101211035	24243
101211108	145074
101211769	130077
101211947	145479
101212014	26098
101212020	25022
101212023	12116
101212027	26055
101212092	144932
101212324	28825
101212333	17371
101212336	17387
101212340	18027
101212343	28916
101212345	18902
101212349	26023
101212357	15047
101212678	17316
101212681	12996
101212687	17278
101212761	22450
101212774	17393
101212780	12300
101212784	18933
101212823	18935
101213033	145007
101213117	26053
101213160	110111
101213161	18378
101213162	25053
101213163	12178
101213166	26005
101213169	25037
101213170	24242
101213171	17360
101213247	7500153126
101213278	130083
101213328	144916
101213381	29825
101213385	21100199566
101213729	144790
101213733	21100815304
101213739	51565
101213819	130096
101213861	17331
101213922	5700163257
101213954	130020
101214002	17361
101214160	4700152280
101214316	5300152209
101214362	19700175149
101214388	12091
101214391	18800156708
101214405	16386
101214424	21100255082
101214428	14879
101214432	22204
101214606	4300151408
101214718	21100199541
101214741	24062
101214868	24769
101214913	3500148001
101214918	21914
101214977	52557
101215021	130094
101215093	19700175102
101215359	4000148103
101215374	19700188116
101215603	4700152707
101215604	21100778827
101215688	25810
101216358	4700152740
101216893	23029
101217089	14875
101217269	4000151907
101217278	3300148003
101217933	130164
101218011	145008
101218222	3900148601
101218362	79889
101219148	146188
101219418	18485
101219668	15500154703
101219693	29906
101219871	10600153339
101220059	22206
101220158	130061
101220159	4700152868
101220458	144946
101220684	14492
101221656	19700174633
101221755	130045
101221787	15992
101222144	145404
101222195	18604
101222274	4500151503
101222340	17329
101222340	38617
101222431	12159
101222433	17657
101222974	50032
101223105	145033
101223106	17900156741
101223209	4000148019
101223246	144726
101223256	62892
101223545	37369
101223547	29296
101223548	130051
101223637	18889
101223638	145258
101223651	40529
101223683	4100151616
101223836	21100945202
101224106	4700152835
101224380	144680
101224383	130116
101224773	21100296642
101224806	23161
101225070	130177
101225072	4000151611
101225105	17340
101225175	21101021571
101225178	28080
101225439	29112
101225531	144617
101226117	4000151704
101226123	130008
101226212	4700152238
101226299	1100147101
101226346	5200153104
101226507	144692
101226508	144691
101226509	144768
101226510	144765
101226721	11200153561
101226876	130118
101227130	4700151707
101227192	144949
101227436	4000148208
101227511	4500151406
101227560	12055
101227566	19400156818
101227575	7800153101
101227682	19900192617
101227686	19500157820
101227772	23506
101227779	24090
101227890	5000159705
101227995	20000195014
101228183	145396
101228232	130156
101228421	84948
101228422	4700152856
101229003	110163
101229024	144939
101229224	16838
101229261	4700153104
101229263	13375
101229394	4700152208
101229556	4000150802
101229646	38597
101229715	145301
101229718	13017
101229721	23324
101229728	22869
101229731	22800
101229785	21100215182
101229785	8000153135
101229936	21100943572
101230034	24582
101230058	200147105
101230060	130080
101230445	79319
101230448	27701
101230541	29732
101230586	144606
101230693	130029
101230714	130159
101230758	20200
101230869	11700154733
101230907	500147003
101230972	144723
101231005	130044
101231007	19700183007
101231046	19201
101231049	28136
101231179	130149
101231284	28918
101231360	144840
101231408	145694
101231417	145673
101231512	144804
101231526	4400151409
101231642	130172
101231644	15300154824
101231645	130035
101231646	144838
101231649	145108
101231669	130152
101231694	144622
101231818	13239
101231934	4000148704
101231951	19700174967
101231974	4700151922
101231976	4000148205
101231977	3900148612
101231978	3600148102
101231979	130091
101232067	21100453800
101232233	130095
101232234	40695
101232235	130104
101232337	18893
101232366	12940
101232367	130187
101232377	130184
101232446	300147009
101232529	4000151904
101232636	4700151613
101232704	5100155074
101232986	130058
101232990	4700152608
101233055	26163
101233061	99584
101233132	5400152706
101233142	4000149101
101233144	3300147809
101233147	4700152706
101233150	3200147817
101233156	16582
101233160	4000148707
101233161	4100151501
101233170	146172
101233189	145274
101233220	21100256976
101233223	130070
101233229	19700174946
101233261	21100312405
101233311	130037
101233314	130093
101233393	4800152301
101233661	144947
101233663	77985
101233664	130148
101233809	130120
101233816	21100829269
101233819	21101039234
101233842	19700175066
101233916	19700166512
101233985	21100421816
101234011	130160
101234082	21100428109
101234168	11700154617
101234237	98028
101234238	16074
101234285	13003
101234289	13004
101234311	11700154358
101234500	5300152704
101234521	4400151417
101234523	5300152215
101234555	11600154151
101234830	11700154392
101234999	130063
101235075	145524
101235076	21207
101235079	144963
101235219	4700152787
101235276	10400153308
101235278	5400152637
101235322	144915
101235325	4600151524
101235327	5400152618
101235328	130023
101235338	3200147828
101235364	21208
101235387	4000151822
101235389	4700152228
101235416	7200153151
101235427	4400151516
101235428	4400151526
101235528	130168
101235568	4400151713
101235572	23923
101235593	5000156911
101235597	19900193210
101235599	145395
101235661	3500148010
101235690	18518
101235694	18517
101235741	145157
101235742	145178
101235745	110320
101236106	5800207893
101236107	5800173381
101236111	145553
101236158	145631
101236199	26799
101236202	17683
101236207	17950
101236215	29121
101236354	4400151524
101236465	3900148617
101236515	130125
101236535	3500148011
101236734	25557
101237479	12000154402
101237881	4700153514
101237896	20569
101237898	17892
101237902	6000195395
101237904	4400151512
101237921	4700153004
101237961	5100152905
101237969	3900148209
101238008	4400151502
101238023	3500148005
101238198	15440
101238453	17700156714
101238455	144989
101238549	4500151530
101238551	145617
101238595	4700152905
101238758	5000153503
101238921	4000151809
101238922	4000151810
101238972	7200153175
101239023	3500148012
101239074	4000151808
101239345	4400151731
101239532	24525
101239591	5600153400
101239605	16118
101239706	12900
101239707	28227
101239707	9500153906
101239794	5700166815
101239891	4700152602
101239894	4700152607
101240003	28214
101240146	12927
101240158	19600162059
101240183	25408
101240239	5800173401
101240242	4700152612
101240244	4700152433
101240290	4700152439
101240293	4700152426
101240297	4700152434
101240300	4700152435
101240302	4700152611
101240303	4700152603
101240304	4100151703
101240306	145604
101241032	5200152838
101241152	144938
101241272	110040
101241430	4000148021
101241528	15443
101241533	28704
101241539	15300154810
101241615	9300153115
101241654	4000148406
101242019	200147135
101242342	130115
101242502	22655
101242526	19400157911
101242662	4400151515
101242667	3600148103
101242668	101700
101242668	54119
101242872	3500148004
101242972	4400151412
101242994	4000151608
101243057	20983
101243413	34202
101243469	12100155516
101243645	19700186330
101243648	19700186022
101243727	53033
101243874	13715
101243989	15300154804
101244032	5400152617
101244056	12100154826
101244122	11300153731
101244240	3900148506
101244313	4800153203
101244316	146223
101244598	21487
101244624	144614
101244734	4000148010
101244760	144883
101244827	3500148022
101245095	21100874258
101245157	130030
101245179	19263
101245293	4700152785
101245359	130122
101245734	4400151514
101245735	4400151523
101245751	4400151511
101245788	66523
101245790	15300154846
101245791	6400153144
101245792	6400153146
101245793	6400153145
101245794	6400153111
101245795	6400153152
101245797	4400151513
101245798	6400153153
101245926	27304
101246333	19700187609
101246621	17508
101246807	21100208082
101247023	130130
101247063	19700188394
101247089	130005
101247110	22658
101247119	3500148006
101247141	3900148406
101247224	10900153303
101247254	146160
101247574	19700188396
101247722	145678
101247723	3900148614
101247842	146164
101247936	16190
101248115	11900154330
101248287	21100872043
101248290	21100200414
101248307	146189
101248311	2600147402
101248498	3900148511
101248897	11700154623
101248930	26444
101248950	130157
101249217	4900152404
101249474	19700175030
101249591	16700154711
101249598	145443
101249640	50120
101249725	146207
101249759	4300151401
101249829	4700152751
101249830	14200154729
101250006	5300152706
101250177	18442
101250497	40283
101250499	130009
101250502	130165
101250507	14456
101250525	4700153510
101250629	12136
101250665	11700154377
101250741	4000148017
101250746	4400151742
101250756	4000150002
101250764	5000154502
101250935	144715
101251040	15000154802
101251186	19700188351
101251558	5700191209
101251560	5800173370
101251562	5800179586
101251620	145703
101252045	19700188357
101252125	4000148706
101252374	21100213700
101252453	18057
101252761	145580
101252769	21100202721
101253019	4700152411
101253260	4700152610
101253264	4700152601
101253266	93180
101253269	19700174914
101253272	19500157301
101253275	7600153122
101253279	4700152440
101253281	4700152233
101253386	130089
101253437	26531
101253570	26451
101253756	4600151522
101253758	4400151606
101254059	4000148601
101254060	4000148109
101254078	147230
101254272	145500
101254441	21100321693
101254465	4700152743
101254470	6100152801
101254621	3200147819
101255062	19600157921
101255934	5800207373
101255936	5900153309
101255937	11700154372
101255938	19700201335
101255940	4700152708
101255941	145517
101255942	5600152890
101255943	12100154833
101255952	130010
101255952	17400154824
101256108	12697
101256319	11200153571
101256321	4800152403
101256322	5800173397
101256323	5800179609
101256330	5800207371
101256500	4000148403
101256506	11800154595
101256507	5800207372
101256509	5200153018
101256510	4000148901
101256512	20000195003
101256526	4700151503
101256527	2700147401
101256528	4700152214
101256557	39112
101256570	5000157102
101256580	5400152620
101256586	4700152872
101256588	4700152495
101256593	4000151703
101256629	4200151510
101256653	4900152601
101256850	5300152235
101257109	4000148009
101257110	145693
101257113	12100156717
101257114	19700186817
101257381	5000154607
101257471	56987
101257528	7100153108
101257529	5900153317
101257888	24801
101257917	19700169117
101258054	5800179621
101258058	5800179600
101258060	5800179601
101258149	4700151712
101258184	4700151739
101258222	21100197120
101258251	5000158119
101258257	4000151806
101258411	5700191210
101258412	5800173376
101258583	145623
101258681	12100155654
101258683	144613
101259013	4400151608
101259104	21986
101259128	10600153355
101259752	4400151609
101259775	4000149409
101259884	19700186346
101259965	58617
101259965	8600153106
101260079	27004
101260114	145705
101260145	17500155128
101260152	17500155129
101260168	19200156707
101260318	19600157018
101260506	21100277902
101260512	72827
101260777	7600153113
101260913	20300195002
101260955	4000148813
101261033	21100218076
101261221	145701
101261798	4000150312
101261799	3300147501
101261800	4000148304
101261802	3100147502
101261851	5000157107
101261852	11500153509
101261866	4000151702
101261873	12834
101261874	29642
101261875	28042
101261892	24672
101261935	9500154000
101261938	4700152450
101262014	5000154605
101262057	4700152466
101262146	19700166621
101262174	145663
101262187	4700152278
101262256	145494
101262279	19700201432
101262417	4100151618
101262512	5600152703
101262545	21100874269
101262545	4000148904
101262549	4000150314
101262565	5000156906
101262633	12221
101262635	20969
101262648	5100152302
101262672	7200153189
101262684	12206
101262685	19600163000
101262774	4000151705
101262796	4400151701
101263026	21100222301
101263153	14200154739
101263166	130021
101263235	145237
101263240	25288
101263242	144926
101263253	4700151726
101263290	4000151910
101263335	29570
101263411	4000151501
101263418	5000154606
101263720	4400151506
101263846	20600195509
101263847	7700153108
101263848	5600152925
101264123	3100147501
101264149	15300154825
101264239	4000148817
101264260	4200151509
101264333	4700151731
101264408	7100153125
101264446	5300152614
101264817	3300148002
101264843	21100978582
101264860	4700152825
101264920	100147021
101264943	5100155105
101264945	6300153105
101265088	5800179604
101265109	6400153120
101265111	5800179603
101265112	5700191212
101265113	5800179605
101265114	5800179587
101265155	33015
101265188	3900148405
101265191	12600154705
101265228	8200153107
101265265	19507
101265265	19600165000
101265291	4400151410
101265293	10100153313
101265351	5700184957
101265649	29318
101265656	5800173402
101265750	4700152609
101265807	12888
101265833	4900152305
101266081	5800173385
101266084	5800173403
101266131	4700152255
101266132	10600153369
101266580	6400153112
101266600	5700191214
101266602	5700191213
101266603	5700191211
101266881	4400151415
101266886	4100151708
101266892	130016
101266965	11300153701
101266978	4700151725
101267281	19700188272
101268899	21100942115
101268932	21113
101268948	6400153176
101269039	5000158308
101269101	4700152848
101269155	4500151409
101269157	4100151707
101269158	4600151527
101269160	4600151526
101269161	4600151506
101269163	5000153107
101269164	5000155601
101269322	4700152443
101269325	4600151525
101269399	29422
101269458	26646
101269486	13852
101269489	4000152122
101269653	4500151408
101269720	5100155028
101269884	4700151734
101270281	4200151401
101270373	22519
101270453	144966
101270454	4700153002
101270543	5100153401
101270595	4700152489
101270611	3900148224
101270744	28499
101270746	19400157277
101270873	5800173387
101270895	5800173386
101271023	4000151502
101271025	5200152805
101271030	21100204108
101271248	4800153101
101271249	4500151518
101271250	4400151732
101271519	5800179606
101271522	4700152486
101271526	6400153147
101271527	5800179602
101271531	17500155127
101271565	18300156702
101271570	7600153101
101271576	23448
101272515	5800173405
101272517	5800173384
101272522	19800188015
101272575	25563
101272671	12700154733
101272804	21100349558
101272825	4700151706
101272887	6500153245
101273115	144918
101273157	5800173390
101273158	5800173383
101273210	23157
101273479	4100151702
101273480	10300153341
101273481	6200180178
101273663	4700152761
101273722	25548
101273794	4000152109
101273919	21100256980
101273929	19044
101273938	4800152310
101273946	19700169402
101273948	20100195036
101273949	17800156703
101273951	10100153322
101273953	19700201339
101273955	4700152407
101274068	4200151402
101274186	16136
101274231	34839
101274235	6400153137
101274343	6400153155
101274347	19700182323
101274724	11600154152
101274748	19363
101274844	10800153303
101274889	130171
101274949	5400152651
101275006	14194
101275111	11300153736
101275423	10300153359
101275424	17600155132
101275679	19200156922
101275885	4000148503
101275889	21100199774
101275976	15500154706
101276035	21100205320
101276038	17500155111
101276050	19700174896
101276222	6300153123
101276430	14000156196
101276533	6400153135
101276559	5700191215
101276603	4700152293
101276609	5300152225
101276796	12100157243
101277157	5800179585
101277751	11000153760
101277845	5800173373
101277874	11700154615
101278111	6100152802
101278116	6000195380
101278119	5900153302
101278120	5800207503
101278122	21000196007
101278123	5900153307
101278124	5900153308
101278187	21100786205
101278194	10600153343
101278196	11900154332
101278197	11900154333
101278199	12100154708
101278293	6500153242
101278294	6200180179
101278296	10300153301
101278298	11700154622
101278299	11200153304
101278333	15300154847
101278599	12600154758
101278728	144971
101278735	144636
101278738	100147346
101278979	4000151807
101279009	5800179612
101279148	19700188108
101279357	7000153240
101279468	7200153130
101279469	10700153302
101279474	19700175013
101279493	23339
101279497	18955
101279504	23773
101279750	5200152801
101279753	11300153732
101279887	13452
101279978	4700152839
101279982	10700153304
101280107	17800156747
101280108	10100153328
101280127	130166
101280339	4700152753
101280380	17700154924
101280573	84878
101280721	4700153005
101280868	4000151902
101281000	22455
101281105	21100853572
101281329	19700186154
101281613	23179
101281726	5900153301
101281800	21100219310
101282001	6600153204
101282409	8000153147
101282564	4900153304
101282742	4400151520
101282906	5300152227
101282932	4800152406
101283171	19900193807
101283175	19200156704
101283273	5200152704
101283276	5700165152
101283278	12100157221
101283299	18300156711
101283386	14159
101283386	5000157101
101284294	25267
101284307	5800207366
101284598	10300153342
101284690	7200153188
101284695	21100244201
101284724	6100152803
101284786	27298
101284836	4700152497
101284893	4700152244
101284897	19900193829
101285075	4800152316
101285081	10600153309
101285195	11700154380
101285290	7600153124
101285292	18700156725
101285347	19900193647
101285439	18700156715
101285472	19300156929
101285656	4700152901
101286282	36209
101286285	27947
101286572	6400153136
101286573	19900191754
101286574	7000153261
101286577	5200152603
101286623	5200152844
101286655	9100153107
101286675	21100206281
101286676	6400153170
101286760	5400152704
101286829	29210
101287723	11600153423
101287824	4700152253
101287847	19700183500
101287856	10600153340
101287858	11700154206
101287865	11600153417
101287868	11600153418
101288212	19400157822
101288273	4700152864
101288335	18094
101288638	10900153302
101288795	7000153204
101289255	19700174888
101289358	6500153128
101289797	21100874159
101289797	5700167235
101290126	16658
101290128	20000195048
101290381	5100155080
101290394	4700152504
101290405	11600154600
101291022	5600152817
101291100	11100153303
101291102	19900191978
101291227	21100223527
101291247	5700165203
101291249	7900153106
101291431	8200153106
101291488	11900154404
101291585	11000153729
101291740	21100228315
101291922	11500153308
101292458	12336
101292461	19700187805
101292714	19900191410
101292775	15300154803
101292826	130138
101292902	4700152290
101292936	21100197340
101293181	17600155034
101293382	11700154616
101293564	17811
101293728	19700188151
101293764	5300152517
101293825	13600154724
101293923	4000148812
101294224	19700166518
101294314	21100874191
101294314	29314
101294517	6400153149
101294546	21100201053
101294547	19900191624
101294643	4800156201
101294910	19900193572
101295064	28021
101295070	145691
101295103	9500153993
101295315	5200152841
101295599	5200152632
101295615	17300154973
101295755	6800153101
101295847	7000153203
101295897	25899
101295904	12100156709
101295936	19700169102
101295939	12100155713
101296295	21100205744
101296613	4300151405
101296879	21100217623
101296901	12378
101296904	5800179596
101297352	4700152457
101297401	11600153403
101297402	12100155640
101297692	26403
101297702	26951
101297705	130075
101297745	5200153114
101297974	11700154618
101298201	19600157369
101298363	17700156743
101298608	10100153329
101298724	26972
101298744	19900193810
101298887	19500157114
101299170	16100154769
101299182	19900193559
101299193	19600157013
101299315	20600195614
101299321	11700154387
101299402	19700170617
101299403	19600157712
101299515	6100153022
101299709	5400152655
101299723	19400158464
101299725	19700188237
101299742	11400153331
101299743	11400153330
101299745	11500153305
101299758	8300153203
101299771	12189
101299949	5200153123
101299965	5200152840
101300020	7500153106
101300021	5700191204
101300022	5100154502
101300023	21100198496
101300056	12521
101300056	5700191203
101300157	5700191208
101300213	6000195391
101300215	6000195389
101300366	14351
101300401	6400153172
101300403	19200156706
101300404	7000153279
101300405	10600153347
101300458	26430
101300541	21100874202
101300541	7600153105
101300691	19700175103
101300786	5200153105
101300901	5800173394
101301086	5800173382
101301198	5300152724
101301371	5100155104
101301827	6700153291
101301947	145264
101302040	10300153360
101302041	19900193631
101302316	5300152732
101302457	26775
101302699	10300153357
101302937	91730
101302940	60455
101302943	12400154713
101303143	18800156703
101303204	5200152837
101303205	5400152656
101303270	5300152613
101303618	21100240400
101303672	19900191833
101303907	17812
101303908	18375
101303910	25776
101303911	5600157619
101303912	24931
101303952	5300152705
101303985	10300153339
101304005	17280
101304007	13900154714
101304009	12000154405
101304010	15500154704
101304023	5800207681
101304025	5200152707
101304333	16532
101304376	11800154585
101304377	11200153507
101304394	7100153145
101304551	5300152615
101304602	12000154532
101304616	5300152707
101304799	11000153733
101305055	19800188002
101305112	6500153239
101305205	4900152301
101305208	5600152802
101305410	17700155407
101305775	21100412095
101306166	19700174684
101306630	19700187806
101306633	11300153406
101306636	19600166311
101306640	11700154619
101306669	11000153757
101306759	19200157106
101306858	21100243808
101306907	5200153049
101307045	19900191610
101307048	21100869464
101307052	24069
101307056	12137
101307060	28005
101307063	28983
101307187	52142
101307557	5400152645
101307648	5600152812
101307691	11100153306
101307942	6800153102
101308227	6800153103
101308228	11600153420
101308230	5800207508
101308232	19700174982
101308338	11900154396
101308347	7700153237
101308349	19700167014
101308384	14500154714
101308398	7700153238
101308490	10700153301
101308636	5300152207
101308769	7100153107
101308899	19300156901
101308970	26983
101309297	11400153335
101309314	19700174999
101309435	21100203942
101309453	19900191604
101309747	4700152475
101309855	25973
101309942	11500153510
101310097	19700174889
101310251	6400153108
101310326	13617
101310836	11300153735
101310837	11600153407
101311050	18000156701
101311052	19700201345
101311055	7000153207
101311472	6100153018
101312038	21928
101312158	8000153108
101312161	8000153112
101312172	21100398212
101312174	6500153189
101312255	5200153102
101312513	11500153515
101312516	19700194017
101312518	5700191207
101312520	5700191219
101312535	11300153402
101312593	7100153131
101312638	22156
101312644	19400157207
101312644	21100401172
101312647	19700174894
101312656	25697
101312673	21100855857
101312673	23450
101312728	11200153529
101312780	19700174960
101312803	21100215164
101312976	11600153415
101313252	19900191993
101313350	5300152611
101313377	5000159300
101313582	5300152725
101313587	11200153563
101313589	11500153511
101313724	15300154836
101313787	4700152623
101313788	12100156320
101313850	4000152132
101313855	4000152140
101313864	10300153344
101313864	22557
101313929	5300152733
101314177	21100200208
101314183	19400157274
101314213	6400153159
101314248	11700154371
101314251	19700182685
101314316	5000157803
101314391	130084
101314392	29047
101314425	28526
101314430	18171
101314435	20594
101314438	4700152705
101314440	12348
101314441	28930
101314442	144935
101314734	4800152309
101315005	6400153118
101315490	5900153316
101315563	4700152903
101315570	19700175225
101315820	6700153283
101316141	19700186853
101316184	19700177006
101316200	19700175032
101316317	14900154702
101316335	19700175206
101316343	15000154803
101316351	17400154834
101316452	17700156219
101316472	5800173371
101316791	21100920038
101316917	12000154320
101316935	11700154702
101316936	21100200806
101316957	9300153116
101316961	21100388412
101316967	17500155112
101317016	5700191205
101317150	21100463067
101317175	17900156740
101317183	19400157146
101317299	4700152237
101317301	15496
101317302	25184
101317306	23874
101317307	14794
101317308	21105
101317402	5800207504
101317801	14500154732
101317803	8300153105
101317942	17300154942
101317943	19700166519
101318028	4700152844
101318567	16400154786
101318662	15500154709
101318676	9500154109
101318681	12100156106
101318927	11200153565
101318988	6000195386
101319161	17300154988
101319172	11700154379
101319176	19700182810
101319425	14200154734
101319439	10300153364
101319448	11700154325
101319467	24933
101319468	10300153362
101319470	10300153365
101319472	20657
101319473	21100887850
101319478	5600153136
101319480	5600155586
101319534	10600153338
101319536	12000154478
101319538	10300153305
101319628	17300154707
101319630	11900154314
101319632	11900154405
101319704	29417
101319850	17700155031
101320026	4700151605
101320027	17500155156
101320029	6300153114
101320224	12000154533
101320232	14000155897
101320234	12100156297
101321312	11200153301
101321326	10600153312
101321511	17600155056
101321512	19700175081
101321614	12200154702
101321622	21100206802
101321928	4700151601
101322196	28379
101322199	24475
101322263	17814
101322264	3900148225
101322265	19700186852
101322266	26899
101322406	8000153139
101322630	14200154737
101322634	14200154738
101322822	15500154708
101322827	19700174891
101322852	19700174969
101322919	21100291854
101392167	11000153718
101392201	19700174887
101392205	12100154911
101392207	5800228222
101392236	19700177321
101392498	21100198231
101392499	19600161811
101392712	7200153154
101392716	6100153108
101461828	19400157205
101461858	17300154985
101461869	21449
101462246	12347
101462250	5700165201
101462251	20307
101462262	4600151507
101462355	19600156803
101462399	11500153306
101462763	11600153406
101462768	19600166028
101462774	17500154721
101462816	12100157014
101463024	19500157062
101463048	19700174990
101463741	10600153358
101463749	12400154708
101463759	11200153402
101463825	5600152801
101463836	19700174989
101463871	17100154714
101464157	21100201994
101464191	21100316021
101464309	17700156309
101464364	17300154738
101464374	19700174973
101464443	19600162142
101464642	19700183132
101464963	11700154736
101464969	7900153119
101465022	12300154714
101465030	18500168200
101465137	5800179597
101465147	19300156818
101465334	11900154329
101465345	11700154315
101465400	11300153721
101465403	24714
101465514	17600155011
101465592	11600153419
101465604	11700154306
101465655	11300153709
101465662	11700154353
101465726	11700154204
101465745	19400158810
101466002	19700188392
101466454	4700151610
101466475	17300154722
101466528	21100258635
101466614	50122
101466659	11400153316
101466660	11700154648
101466663	11400153317
101466855	11600153409
101467004	11300153408
101467007	15500154711
101467054	12100154808
101467144	17600155207
101467187	17300154968
101467196	19700174917
101467246	17900156717
101467698	13600154710
101467888	21100415047
101467908	17300154723
101467911	17300154724
101467913	10900153304
101467943	15600154711
101467972	19700175022
101467978	11300153407
101467995	17400154810
101467997	19600166302
101468093	18500157500
101468102	19700184600
101468121	11300153743
101468123	18400156715
101468335	19700175157
101468532	19600161810
101468585	14500154702
101468590	15500154705
101468699	5300152233
101468718	19700175244
101468753	17500155120
101468876	17300154987
101468937	17900156736
101468977	14300154705
101469037	19700183044
101469050	11700154364
101469193	19700186881
101469193	21100332407
101469340	11300153316
101469429	17300154735
101469435	14500154757
101469464	17600155060
101469471	19200156952
101469670	12100157191
101469694	12100155517
101469695	21157
101469696	28583
101469697	29533
101469707	13900154713
101469708	12000154482
101469714	19700172401
101469717	24551
101469718	20621
101469720	28840
101469721	26138
101469722	24182
101469725	17600155230
101469814	17600155016
101469819	19400157005
101469829	19700186033
101469948	5700165154
101469949	21100469450
101469988	14500154709
101470226	12300154703
101470745	21100213100
101470751	9800153137
101470760	14200154709
101470897	6200162323
101470912	12517
101470926	23863
101471010	17600155122
101471056	11700154382
101471186	21100413835
101471188	19700174915
101471195	19700189100
101471222	19700201610
101471228	19627
101471230	16343
101471232	21100206801
101471463	22036
101471477	21100786232
101471610	19700182738
101471619	19700174932
101471708	5800173396
101471709	12100156819
101471714	34587
101471717	24865
101471801	11100153305
101472083	21100805739
101472149	13000154710
101472163	11300153742
101472191	11700154303
101472305	17100154713
101472351	17700156533
101472371	17400154809
101472618	3900148608
101472619	19700175014
101472620	21100255120
101472665	10800153302
101472832	18800156730
101473195	14414
101473200	28181
101473207	26717
101473213	120005
101473213	20990
101473214	18041
101473218	23614
101473235	19010
101473241	5800173377
101473244	14189
101473248	19900191617
101473265	11700154316
101473502	16400154776
101473512	19700175128
101473576	19600166318
101473598	19400158525
101473719	19700174718
101473729	17300154966
101474010	17900156738
101474067	19700174918
101474167	14900154701
101474215	21100229204
101474263	20500195020
101474272	19700166520
101474356	19700174965
101474365	19300156817
101474372	19900193224
101474665	12100156721
101474730	19900192592
101474819	19700182046
101474849	19700174927
101474857	19700182645
101474930	12400154749
101474987	63895
101475011	12400154722
101475056	11700154304
101475057	11700154735
101475162	12300154908
101475169	19900188006
101475179	19500156812
101475200	11700154718
101475259	18800156706
101475314	14500154715
101475415	19900193556
101475557	17600155048
101475575	14500154734
101475597	19600161902
101475745	19700175230
101475748	19700175819
101475844	19700175140
101475846	12100154407
101475857	21100232420
101475958	12600154710
101475967	18800156726
101476240	15600154709
101476300	12000154319
101476450	19900193277
101476453	21100231618
101476585	21100208033
101477008	29034
101477138	21100211305
101477138	21100870833
101477246	17400154817
101477270	17900156719
101477399	15600154704
101477511	19700166521
101477548	21100211746
101477550	12100154402
101477604	11300153728
101477617	19600166307
101477642	12400154707
101477873	17700155034
101477914	19700175113
101477935	19700175163
101477940	19700175165
101477943	19700175116
101477946	19700175115
101477950	19700175114
101477952	19700175166
101477954	19700175164
101477956	19700175168
101477957	19700175167
101477958	21100199837
101477960	21100200033
101477961	19700175169
101477962	21416
101478017	7700153225
101478127	19700175148
101478283	92049
101478346	19700173303
101478378	19700167105
101478447	18400156712
101478473	15900154753
101478481	21100199812
101478566	19700175037
101478641	18700156727
101478893	19700174916
101479045	19600157004
101479138	19700171017
101479163	14200154710
101479239	19700175059
101479368	24511
101479388	5700168360
101479389	21541
